gene,spearman_rho_RAIR_like,p_value,p_adj
RNU6-151P,0.0328800880248912,0.46096642846723,0.508275989588134
MIR542,0.032864338285444,0.461181290967363,0.508491766738726
SPINK14,0.032838992041662,0.461527188876962,0.508851321756623
ZNF814,0.0328376315892459,0.461545758933286,0.508851321756623
AC020910.1,0.0328311070337375,0.461634824327152,0.508928363330786
AC010809.1,0.0328179834376662,0.461814000875753,0.509104737230082
KLHL30-AS1,-0.0328124830024919,0.461889109867468,0.509166376941548
AC105935.1,0.0328033178603936,0.462014275901171,0.509283189933281
RPL26L1,0.0327925339117763,0.462161573736825,0.509424388320924
AC009163.2,0.0327907652514877,0.462185734342312,0.509429850792162
AC079140.2,-0.0327855570768799,0.46225688416788,0.509487103063829
CBWD5,0.0327822424329421,0.462302169297888,0.509515844390717
RNU6-7,0.0327724493607343,0.462435978039898,0.509642143565846
RNY4P17,0.0327573765567671,0.462641969079006,0.509847979717063
KCNIP4,0.0327535989030791,0.462693604018888,0.509883699896349
AC002044.2,0.0327481304050082,0.462768355977895,0.509944890772252
AC011491.2,0.0327394180293805,0.462887464183435,0.510054952641125
FAUP1,-0.0327318779594335,0.462990559376148,0.510147361386213
TMEM50B,0.0326992644768964,0.463436629689959,0.510617654793597
POLR2L,0.0326884551809218,0.463584526300339,0.510759392949111
PDRG1,-0.0326646026248107,0.463910978139947,0.511097836364175
MIR503,-0.0326342050637722,0.464327191399453,0.511535139092196
ORM1,0.0325866792801936,0.464978344874366,0.512231221235825
C3orf52,0.0325803247675851,0.465065446770222,0.512305898713742
RNU6-514P,-0.0325743233452065,0.465147717130107,0.5123752478964
AC044802.2,-0.0325717379072723,0.465183162032403,0.512393013706151
BAK1P2,0.0325524797192777,0.465447228078385,0.512660552053004
ABO,0.0325512054311021,0.465464703899741,0.512660552053004
ADRA2B,-0.0325315977308788,0.465733653322784,0.512935473865068
NTN5,-0.0324818404365181,0.466416536480434,0.513666239586481
PRRG3,0.0324785636709306,0.466461527175462,0.513694460491398
AC131934.1,0.0324692600241307,0.466589281331911,0.513813819188404
AC004034.1,0.0324645347573507,0.466654174319133,0.513863947361424
KRBA2,0.0324370200160098,0.467032138662912,0.514257917118874
RNU6-925P,0.0324356674379706,0.467050723113579,0.514257917118874
AC109361.2,0.0324113550297177,0.467384845840479,0.514604450471715
AL354743.2,-0.0323968644901403,0.467584050536448,0.514802412506945
ISCA1P1,0.0323788945070507,0.467831153074519,0.515053090663845
CBLB,0.0323180780338008,0.468667966195808,0.515952955854327
IMMP1L,0.0322953435922637,0.468980996011168,0.516276141276239
AC136604.2,0.0322732651477745,0.469285103769265,0.516589478465515
AC009090.1,0.032270829106675,0.46931866437683,0.51660498345339
APOL5,0.0322562286040228,0.469519838852448,0.516804981343626
MIR4802,-0.0322433045433652,0.469697953956452,0.516979582018625
EIF4EBP3,0.0322408350320088,0.469731992176948,0.516995594559799
SLC5A4,0.0322054734486401,0.470219543471629,0.517510729820281
AC131159.1,0.0322009519239083,0.470281904525012,0.517557889035824
NAA40,-0.0321947101542452,0.470367998748647,0.517631162247204
AC073592.1,0.0321786423654131,0.470589665524527,0.517853618241179
C6orf226,-0.0321618660040352,0.47082116891668,0.518086879892302
MYPOP,0.0321334928523908,0.471212843406866,0.518496365545714
PPIAP42,0.0321228383679855,0.471359968497186,0.51863673985218
AP000902.1,0.0321194787643473,0.471406365654813,0.518666276301778
DTNB-AS1,-0.032101311093151,0.471657310272056,0.518920854926444
AL136164.3,-0.0320960728393844,0.47172967834234,0.518978949347141
ALDH8A1,0.032087470395716,0.471848536959262,0.519088183949129
LIAS,0.0320848596799285,0.471884612065273,0.519106341792536
HAGHL,-0.0320807118072887,0.471941930859853,0.519147866715952
AC078846.1,-0.0320635664867948,0.47217889990915,0.519386999750782
CKS1BP3,0.0320185862830908,0.472800891211985,0.520049611887921
AC115115.1,0.0320146873899294,0.472854826714466,0.520087371291119
TRAJ3,0.0320121349815692,0.472890137391566,0.520104643189679
GNRH1,0.0319937273230429,0.473144836542203,0.520344458611647
ADCK5,0.0319935409690037,0.473147415430631,0.520344458611647
AC104088.3,-0.0319912026742671,0.473179774929802,0.520358472276769
WWTR1-IT1,-0.0319835658293482,0.473285469155534,0.5204531280499
AL662844.4,-0.031971831468205,0.473447898394412,0.520592799965154
AC010326.1,0.0319715543715927,0.47345173438737,0.520592799965154
KIR2DL4,-0.0319276830076446,0.474059283478232,0.521227267551545
RNA5SP474,0.031927050300829,0.474068048591894,0.521227267551545
AC108022.1,0.0319140298939001,0.474248444657868,0.5214039973057
AL928654.2,0.0319063753536709,0.474354514878892,0.521498999572177
TMPRSS9,-0.0319034640587865,0.4743948605808,0.521521740302802
UGDH-AS1,-0.031898362129615,0.474465569360698,0.521552329054475
LYRM4,0.0318981277009688,0.474468818498536,0.521552329054475
PHKG1,0.0318972003889026,0.474481670992332,0.521552329054475
LRRIQ1,0.0318732553764553,0.474813613552207,0.521895575066749
MSANTD1,0.0318549963874109,0.475066817865331,0.522152250381029
DISP2,0.0318262438544802,0.475465689864942,0.522569003080898
ADCY4,0.0318051370354427,0.475758612577881,0.522869280628144
AC079781.2,-0.031786367194616,0.476019185312584,0.523133981422778
TMEM31,0.0317749513937343,0.47617770356023,0.523286509430718
TMUB1,-0.03176497774001,0.476316219954786,0.523417045052431
AC079921.1,-0.0317518508747889,0.476498562421969,0.523595727705267
RNA5SP395,0.0317451079813988,0.47659224132646,0.523676972512559
AL022329.1,-0.0317246611630542,0.47687637011087,0.523967467217337
RHPN1-AS1,-0.0316784177646842,0.477519308837142,0.524652163617365
CCDC58,-0.0316691925016071,0.477647627558381,0.524771411887575
FHOD3,-0.0316585695836664,0.477795410239331,0.524912033630503
AC138028.2,-0.0316520205111697,0.477886531289611,0.52499039712533
AC009108.1,-0.031639723824182,0.478057647830768,0.525156630900689
AL158825.2,0.0316282725357235,0.478217030118133,0.525309961111214
MIR6780B,0.0316236867886431,0.478280863968145,0.525358325297902
H2BC4,0.031619435235449,0.478340049968428,0.525401580350414
DIPK2B,0.0316134741154339,0.478423041619636,0.525453137969548
RPL21P18,-0.0316132180044277,0.478426607413124,0.525453137969548
NAA60,0.0315863573935033,0.478800663875356,0.525842189788336
GAPDHP1,-0.0315834696416102,0.478840887712934,0.525864593337472
PMF1,-0.0315676288125707,0.479061569219302,0.526075431062912
RNU6-787P,0.031566841643498,0.479072536860277,0.526075431062912
MIR450A1,0.0315639287602735,0.479113123303733,0.52609822034006
AC006249.1,0.0315434313183401,0.479398775811794,0.526390095503918
AC134879.2,0.0315282137112176,0.479610908420837,0.526601223426927
NPR1,-0.031516754159888,0.479770687633359,0.526754853483547
IL32,0.0314505052989771,0.480694955060769,0.52774779098307
ZNF205,0.0314379264013358,0.480870558059842,0.52791873284891
LINC02256,0.031415011440627,0.481190543314223,0.528248162560653
AC092903.1,0.031399203010802,0.481411360091545,0.528468702937772
FAU,0.031396089919551,0.481454851141138,0.528494574027305
AC091544.5,-0.0313903800490576,0.481534625709079,0.528560269865059
RN7SL268P,0.0313835729626191,0.481629739229196,0.528642796490821
AC002545.1,-0.0313810566871101,0.481664901024806,0.52865951525091
AC124045.1,0.0313583080990541,0.481982847213258,0.528986594612061
SLCO4C1,0.0313522050039882,0.482068166624741,0.529058344554733
AC002116.2,0.0313505314689948,0.482091563564994,0.529062132933061
MIR5690,-0.0313455972579545,0.482160550134141,0.529115950391289
MRS2,-0.03133277686463,0.482339820611953,0.529290782341979
MRPS21,-0.031315491797627,0.482581578810878,0.52953416726803
AL954705.1,-0.0312852927368599,0.483004116536263,0.529975892254019
ZBTB25,-0.0312816226796971,0.48305548070921,0.530010327651079
AC107390.1,0.0312625204466002,0.483322873179515,0.530281777472797
RNU6-731P,0.031248193245022,0.483523477469724,0.530479930654392
RERG,0.031199301507758,0.484208380943265,0.531209376438275
LINC02076,-0.0311890591188481,0.484351928611772,0.531329453458218
TMEM91,-0.0311886334650368,0.48435789467214,0.531329453458218
FECH,0.031186396489947,0.484389249275264,0.531341875207826
FTLP14,0.0311760065255595,0.484534894784387,0.531479660052543
RENBP,0.0311407390228325,0.485029447643177,0.532000129349277
RNU6-680P,0.0310862368204883,0.485794262690522,0.532816977966871
RNU6-118P,-0.0310645999987448,0.48609806681285,0.533128145219451
PSMB6,0.0310073561162177,0.486902325990545,0.533988138224054
TMEM191C,-0.030999589555041,0.487011499010952,0.534085787281483
RNU6-1262P,-0.0309826976302396,0.487248990981189,0.534324144642896
ISCA1,0.0309765138004484,0.487335948107828,0.534379954259457
NMRAL2P,-0.0309762132492348,0.487340174677317,0.534379954259457
UBE2S,0.0309666370363744,0.487474852669092,0.534505536619557
LGI4,0.0309568083030419,0.487613102888321,0.534635025305485
RTN4RL2,0.030916787330907,0.488176252653832,0.535230357853003
AC098614.1,0.0308851645454351,0.488621475679282,0.535696353125383
AC103974.1,0.0308733382305703,0.488788036590848,0.535856813465401
AC090617.6,0.0308324580253219,0.489364025161947,0.536466096270025
ZNF433,0.0307630459652265,0.490342852151196,0.537516922727606
AC093063.1,-0.030744330207633,0.490606955419813,0.537784210069257
SOCS1,0.0307407759409481,0.490657119279367,0.537816972975393
AC106782.4,0.030723939426446,0.490894782167341,0.538055245310974
TUSC1,-0.030718088052239,0.490977394135293,0.538123558252739
AL590822.3,-0.0307139918405807,0.491035230469606,0.538164711954583
HSPA12B,0.0306924177827507,0.491339904929477,0.538476380687461
AL031123.2,0.0306843954438008,0.491453224298747,0.538578319675627
ZNF396,-0.03064634317327,0.491990921310402,0.539145301936699
MIR4489,-0.0306435689174923,0.492030135192408,0.539166000169943
MIR3134,-0.0306206250106825,0.492354509546287,0.539499162269697
CFAP161,0.0306032164677842,0.492600702783638,0.539746633154561
RPS20P14,0.030601476296698,0.492625316062243,0.539751306644654
AC111186.1,0.0305964317455972,0.492696670773471,0.539801869943901
AC009237.6,-0.0305953364411993,0.492712164483214,0.539801869943901
MIR6069,0.0305868523320848,0.492832185898101,0.539911062781689
PTGDR,0.0305796348335688,0.492934301358043,0.540000630950006
AL136018.1,-0.0305729365252965,0.49302908126192,0.540082156083159
USP12-AS2,-0.0305140295355905,0.493863024062144,0.54095331179132
ZDHHC24,0.0305138447313914,0.493865641508121,0.54095331179132
LINC00924,-0.0305116134580356,0.493897244390813,0.54095331179132
VKORC1,-0.0305110014107001,0.493905913378345,0.54095331179132
ACKR3,-0.0305059698516435,0.493977183038956,0.541009032092954
CTU1,0.0304932984873013,0.494156691240956,0.541183286893918
RPL24P7,0.0304897459384627,0.494207024476807,0.541216065199892
NDUFA7,-0.0304576180733652,0.494662342761758,0.54169232977329
DIPK1A,0.030454257315194,0.494709984568251,0.541707006920373
WASH7P,-0.0304537914300854,0.494716589106764,0.541707006920373
HSDL1,-0.0304467092672,0.494816993932784,0.541794583549122
AC011904.1,0.0304297253315145,0.495057821830429,0.542035901344532
ZNF844,0.0304165199128608,0.495245114452373,0.542218586179777
AL031668.2,0.0304056810804726,0.495398869943345,0.542364539358503
RNA5SP18,0.030399555688709,0.495485773624667,0.5424372938988
SNORD1B,0.0303970427116739,0.495521428705035,0.542453939904657
DECR2,-0.0303793895782293,0.495771936615004,0.542705777098449
HBA2,-0.0303714222353912,0.495885019767384,0.542807165202394
OTOAP1,-0.03036814799999,0.495931496060351,0.542835638544891
RNU6-824P,-0.0303663307604241,0.495957291955419,0.542841474165853
AC245884.12,0.0303571384310455,0.49608778891617,0.54296190331698
MCF2L,0.0303327078903397,0.496434700679689,0.543319176062609
CHAC1,0.0303288417504255,0.496489611381703,0.543356854175718
TPST1,0.0303128138900847,0.496717289173963,0.543583597204033
CZIB,0.0303037757191868,0.496845702003064,0.543701695187016
AL606534.4,-0.0302920369537611,0.497012510760558,0.543861798623595
NUBP2,0.0302822518276672,0.497151580886523,0.543991536778974
TIFA,-0.0302635232467346,0.497417816597365,0.544260405191672
CIAO3,0.0302602161674292,0.497464836169523,0.54428940126352
IRF1-AS1,0.0302481977408439,0.497635732277591,0.544453925939178
ADSS1,0.0302313312906911,0.497875617436053,0.544693913557236
RPL34P6,0.0302281211592516,0.497921280874019,0.544721404564038
ZNF793-AS1,-0.0302007219355476,0.498311119419139,0.545125402248106
CYCSP45,-0.0301647543344592,0.498823115174226,0.545662994478598
AC004828.1,-0.0301078483940116,0.499633735493097,0.546527194543913
RNY4P34,-0.030088087081573,0.499915396744804,0.546812742322077
WASL-DT,0.0300823871206996,0.499996654837526,0.546879072497947
LINC02626,-0.0300680469712899,0.500201117525028,0.547060044637084
LINC01825,0.0300678897232675,0.500203359821603,0.547060044637084
OARD1,0.0300623540614931,0.500282299626042,0.54712382106289
RELN,0.0300559689554538,0.5003733608818,0.547200848068545
RPL9P7,0.0300444668731906,0.500537420058563,0.547354025329539
Z97832.2,-0.0300432555718234,0.500554699029027,0.547354025329539
Z93930.1,-0.0300137207425699,0.500976104988956,0.547792248688613
RPS10P2,0.030005101675596,0.501099118038003,0.547904171684917
ACYP2,-0.0300021617068539,0.501141081509513,0.547927469111798
RNU6-50P,0.0299941368716797,0.501255632971401,0.548030126131373
MAILR,-0.0299729514094178,0.5015581137963,0.548338232146093
ABCA5,0.0299467213802126,0.50193275317197,0.548721137607052
AL110115.1,-0.0299450015179406,0.501957322850774,0.548721137607052
AL031719.2,0.0299440853658657,0.501970411112596,0.548721137607052
AC073335.1,0.0299318981821806,0.50214453585262,0.54888885968709
AC021066.1,-0.0299303086780488,0.502167248287309,0.548891067581554
AC012615.1,-0.0299122493668914,0.502425335945747,0.549150540248749
CCDC12,0.0298901629293364,0.502741070767079,0.549472997246293
SPATA7,0.0298802868613015,0.502882287097885,0.549604694802789
LMNTD2-AS1,-0.0298367606164899,0.503504910933275,0.550262494537576
AL596442.2,0.0298083333034507,0.503911770147316,0.55068444835528
THSD7B,0.0298028636985952,0.503990072415513,0.550747328866025
TPM3P9,0.0298013673122927,0.504011495634192,0.55074805080093
B3GALT2,-0.0297959502951559,0.504089053105226,0.550810109683194
AL049795.1,0.0297739820498206,0.504403645075992,0.551131156620908
AC144831.1,0.0297668438373382,0.504505888671331,0.551220166525073
MKRN7P,0.0297629804570834,0.504561230022348,0.551257926091387
ALDH7A1,-0.0297406151985051,0.504881665955518,0.551585299470184
AL391839.2,0.0296836147668965,0.505698817033907,0.552455286876217
RANGRF,0.0296783291233623,0.50577462651204,0.55251535058308
LINC00484,-0.0296723077075662,0.505860996089127,0.552586944869258
ADPRM,0.0296467845542318,0.506227179278625,0.552964180429287
RPS26P3,-0.0296389280259773,0.506339925637003,0.553064561146681
AL807757.2,0.0296129662055311,0.506712588494769,0.553448823289641
KRT78,-0.0295850859411092,0.507112949216899,0.553863305098508
RNY4P37,-0.0295464169369886,0.507668510435402,0.554447254109416
PARD6G-AS1,0.0294992915167367,0.508345996183463,0.555164308730806
HAR1A,-0.0294955678705608,0.508399548311789,0.555199934891663
P2RY8,-0.0294863810019134,0.508531683137753,0.555302836723389
TTLL7,-0.0294861055919899,0.50853564463864,0.555302836723389
RAD51-AS1,0.0294721708195664,0.508736103689726,0.555498863313451
CSNK2B,0.0294684437387838,0.50878972671104,0.555527028643022
SEC31B,0.0294674667529238,0.508803783490999,0.555527028643022
RPS28P4,0.0294525104684381,0.509018998423681,0.555739132045874
AC106800.3,0.0294335469919378,0.509291943595486,0.556014244384651
MIR548L,-0.0293987961563819,0.509792317704745,0.556537617064617
RNA5SP483,0.0293961149589547,0.509830934678294,0.556556869553332
AC034231.1,-0.0293806250822433,0.510054063440424,0.556777534437065
HIRA,-0.0293454500729576,0.510560941934779,0.557289986495851
AC026410.2,-0.0293451317577827,0.510565530114686,0.557289986495851
AL513550.1,-0.029335573992234,0.510703305305763,0.557417433096353
LINC02277,-0.0293006390199935,0.511207057711239,0.557944305992772
RNA5SP399,-0.0292791282501117,0.511517365582908,0.558260013966353
CHRNA4,-0.0292666840690376,0.511696926336585,0.558433006994333
AP006621.3,-0.0292418844968787,0.512054864458466,0.55878867845566
SPEF2,0.029241184988064,0.512064962523568,0.55878867845566
GJD3,-0.0292392309950777,0.512093170791735,0.558796472434965
PREB,0.0292267425500314,0.512273475789751,0.558967786299047
NDUFA10,-0.0292254380717575,0.512292311419594,0.558967786299047
PPIEL,0.0292073158218147,0.512554019553867,0.559230335747198
EIF1P5,-0.0291984622434551,0.512681901647422,0.559346856541748
IFT88,0.0291824834657379,0.512912742887915,0.559575693750302
AC020663.3,-0.0291451032507759,0.513452975937548,0.560142037413917
AL359715.1,-0.0291339504543129,0.513614217570562,0.560294897815296
AL137779.1,0.0290882255310731,0.514275560568868,0.560993277116824
AC107884.1,0.0290594904768309,0.514691396169665,0.561423800263037
Y_RNA,-0.0290566989290678,0.514731802972505,0.561444788258097
